website,text,image_url
amazon,Up to 55% off | Electronics & accessories from Amazon LaunchpadUp to 55% off | Electronics & accessories from Ama…,
amazon,Up to 55% off | Electronics & accessories from Amazon Launchpad,
amazon,Up to 55% off | Electronics & accessories from Ama…,
amazon,Previous page,
amazon,Previous page,
amazon,Next page,
amazon,Next page,
amazon,"Nervfit Newly Launched Blaze Smartwatch 1.4” LED Display, Bluetooth Calling, IP67 Waterproof, Heart Rate & SpO2 Monitor,...Nervfit Newly Launched Blaze Smartwatch 1.4” LED Display, Bluetoot…",
amazon,"Nervfit Newly Launched Blaze Smartwatch 1.4” LED Display, Bluetooth Calling, IP67 Waterproof, Heart Rate & SpO2 Monitor,...Nervfit Newly Launched Blaze Smartwatch 1.4” LED Display, Bluetoot…",
amazon,"Nervfit Newly Launched Blaze Smartwatch 1.4” LED Display, Bluetooth Calling, IP67 Waterproof, Heart Rate & SpO2 Monitor,...Nervfit Newly Launched Blaze Smartwatch 1.4” LED Display, Bluetoot…",
amazon,"Nervfit Newly Launched Blaze Smartwatch 1.4” LED Display, Bluetooth Calling, IP67 Waterproof, Heart Rate & SpO2 Monitor,...",
amazon,"Nervfit Newly Launched Blaze Smartwatch 1.4” LED Display, Bluetoot…",
amazon,"₹2,229.00₹2,229.00M.R.P:₹12,999.00₹12,999",
amazon,"₹2,229.00₹2,229.00",
amazon,"₹2,229.00",
amazon,"₹2,229.00",
amazon,"2,229.",
amazon,M.R.P:,
amazon,"₹12,999.00₹12,999",
amazon,"₹12,999.00",
amazon,"₹12,999",
amazon,Up to 75% off | Everyday beauty essentials | Small BusinessesUp to 75% off | Everyday beauty essentials | Small…,
amazon,Up to 75% off | Everyday beauty essentials | Small BusinessesUp to 75% off | Everyday beauty essentials | Small…,
amazon,Up to 75% off | Everyday beauty essentials | Small Businesses,
amazon,Up to 75% off | Everyday beauty essentials | Small…,
amazon,Previous page,
amazon,Previous page,
amazon,Next page,
amazon,Next page,
amazon,Tribe The Original Essence - Facial Oil Serum for Normal Skin 30 mlTribe The Original Essence - Facial Oil Serum for Normal Skin 30 ml,
amazon,Tribe The Original Essence - Facial Oil Serum for Normal Skin 30 mlTribe The Original Essence - Facial Oil Serum for Normal Skin 30 ml,
amazon,Tribe The Original Essence - Facial Oil Serum for Normal Skin 30 mlTribe The Original Essence - Facial Oil Serum for Normal Skin 30 ml,
amazon,Tribe The Original Essence - Facial Oil Serum for Normal Skin 30 ml,
amazon,Tribe The Original Essence - Facial Oil Serum for Normal Skin 30 ml,
amazon,"₹799.00₹799.00M.R.P:₹1,199.00₹1,199.00",
amazon,₹799.00₹799.00,
amazon,₹799.00,
amazon,₹799.00,
amazon,M.R.P:,
amazon,"₹1,199.00₹1,199.00",
amazon,"₹1,199.00",
amazon,"₹1,199.00",
amazon,Best Sellers in Computers & AccessoriesBest Sellers in Computers & Accessories,
amazon,Best Sellers in Computers & AccessoriesBest Sellers in Computers & Accessories,
amazon,Best Sellers in Computers & Accessories,
amazon,Best Sellers in Computers & Accessories,
amazon,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women, Black, 30 LitreSafari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for m…₹699.00₹699.00M.R.P:₹3,396.00₹3,396.00",
amazon,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women, Black, 30 LitreSafari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for m…",
amazon,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women, Black, 30 LitreSafari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for m…",
amazon,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women, Black, 30 Litre",
amazon,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for m…",
amazon,"₹699.00₹699.00M.R.P:₹3,396.00₹3,396.00",
amazon,₹699.00₹699.00,
amazon,₹699.00₹699.00,
amazon,₹699.00,
amazon,₹699.00,
amazon,M.R.P:,
amazon,"₹3,396.00₹3,396.00",
amazon,"₹3,396.00₹3,396.00",
amazon,"₹3,396.00",
amazon,"₹3,396.00",
amazon,"Cubiker Engineered Wood Multipurpose Foldable Laptop Table with Cup Holder | Table Home Study Writing Table, Foldable...Cubiker Engineered Wood Multipurpose Foldable Laptop Table with Cup Holder | Table Home Study Writing Table, Foldable...₹599.00₹599.00M.R.P:₹999.00₹999.00",
amazon,"Cubiker Engineered Wood Multipurpose Foldable Laptop Table with Cup Holder | Table Home Study Writing Table, Foldable...Cubiker Engineered Wood Multipurpose Foldable Laptop Table with Cup Holder | Table Home Study Writing Table, Foldable...",
amazon,"Cubiker Engineered Wood Multipurpose Foldable Laptop Table with Cup Holder | Table Home Study Writing Table, Foldable...Cubiker Engineered Wood Multipurpose Foldable Laptop Table with Cup Holder | Table Home Study Writing Table, Foldable...",
amazon,"Cubiker Engineered Wood Multipurpose Foldable Laptop Table with Cup Holder | Table Home Study Writing Table, Foldable...",
amazon,"Cubiker Engineered Wood Multipurpose Foldable Laptop Table with Cup Holder | Table Home Study Writing Table, Foldable...",
amazon,₹599.00₹599.00M.R.P:₹999.00₹999.00,
amazon,₹599.00₹599.00,
amazon,₹599.00₹599.00,
amazon,₹599.00,
amazon,₹599.00,
amazon,M.R.P:,
amazon,₹999.00₹999.00,
amazon,₹999.00₹999.00,
amazon,₹999.00,
amazon,₹999.00,
amazon,"HP v236w USB 2.0 64GB Pen Drive, MetalHP v236w USB 2.0 64GB Pen Drive, Metal₹399.00₹399.00M.R.P:₹1,500.00₹1,500.00",
amazon,"HP v236w USB 2.0 64GB Pen Drive, MetalHP v236w USB 2.0 64GB Pen Drive, Metal",
amazon,"HP v236w USB 2.0 64GB Pen Drive, MetalHP v236w USB 2.0 64GB Pen Drive, Metal",
amazon,"HP v236w USB 2.0 64GB Pen Drive, Metal",
amazon,"HP v236w USB 2.0 64GB Pen Drive, Metal",
amazon,"₹399.00₹399.00M.R.P:₹1,500.00₹1,500.00",
amazon,₹399.00₹399.00,
amazon,₹399.00₹399.00,
amazon,₹399.00,
amazon,₹399.00,
amazon,M.R.P:,
amazon,"₹1,500.00₹1,500.00",
amazon,"₹1,500.00₹1,500.00",
amazon,"₹1,500.00",
amazon,"₹1,500.00",
amazon,"STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook...STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook...₹249.00₹249.00M.R.P:₹1,499.00₹1,499.00",
amazon,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook...STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook...,
amazon,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook...STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook...,
amazon,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook...,
amazon,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook...,
amazon,"₹249.00₹249.00M.R.P:₹1,499.00₹1,499.00",
amazon,₹249.00₹249.00,
amazon,₹249.00₹249.00,
amazon,₹249.00,
amazon,₹249.00,
amazon,M.R.P:,
amazon,"₹1,499.00₹1,499.00",
amazon,"₹1,499.00₹1,499.00",
amazon,"₹1,499.00",
amazon,"₹1,499.00",
amazon,Up to 60% off | Curated kitchen products | Amazon LaunchpadUp to 60% off | Curated kitchen products | Amaz…,
amazon,Up to 60% off | Curated kitchen products | Amazon LaunchpadUp to 60% off | Curated kitchen products | Amaz…,
amazon,Up to 60% off | Curated kitchen products | Amazon Launchpad,
amazon,Up to 60% off | Curated kitchen products | Amaz…,
amazon,Previous page,
amazon,Previous page,
amazon,Next page,
amazon,Next page,
amazon,Aquaminder Smart Water Bottle Glows & Beeps to Remind You to Drink More 770 ml Chug Cap Bottle For Adults and Kids...Aquaminder Smart Water Bottle Glows & Beeps to Remind You to Drink More 7…,
amazon,Aquaminder Smart Water Bottle Glows & Beeps to Remind You to Drink More 770 ml Chug Cap Bottle For Adults and Kids...Aquaminder Smart Water Bottle Glows & Beeps to Remind You to Drink More 7…,
amazon,Aquaminder Smart Water Bottle Glows & Beeps to Remind You to Drink More 770 ml Chug Cap Bottle For Adults and Kids...Aquaminder Smart Water Bottle Glows & Beeps to Remind You to Drink More 7…,
amazon,Aquaminder Smart Water Bottle Glows & Beeps to Remind You to Drink More 770 ml Chug Cap Bottle For Adults and Kids...,
amazon,Aquaminder Smart Water Bottle Glows & Beeps to Remind You to Drink More 7…,
amazon,"₹1,299.00₹1,299.00M.R.P:₹1,999.00₹1,999.00",
amazon,"₹1,299.00₹1,299.00",
amazon,"₹1,299.00",
amazon,"₹1,299.00",
amazon,"1,299.",
amazon,M.R.P:,
amazon,"₹1,999.00₹1,999.00",
amazon,"₹1,999.00",
amazon,"₹1,999.00",
amazon,Up to 60% off | Trending products from Emerging Businesses,
amazon,Up to 60% off | Trending products from Emerging Businesses,
amazon,See more,
amazon,See more,
amazon,Starting ₹229 | Elevate your everyday spaces,
amazon,Starting ₹229 | Elevate your everyday spaces,
amazon,See all offers,
amazon,See all offers,
amazon,Sponsored,
amazon,Sponsored,
amazon,"Up to 60% off | Top picks, best offers from Small BusinessesUp to 60% off | Top picks, best offers from Small B…",
amazon,"Up to 60% off | Top picks, best offers from Small BusinessesUp to 60% off | Top picks, best offers from Small B…",
amazon,"Up to 60% off | Top picks, best offers from Small Businesses",
amazon,"Up to 60% off | Top picks, best offers from Small B…",
amazon,Previous page,
amazon,Previous page,
amazon,Next page,
amazon,Next page,
amazon,Bajaj Herculo Heavy Weight Dry Iron | 1100 Watts Heavy Weight Dry Iron | Duraglide Soleplate | Anti-Bacterial &...Bajaj Herculo Heavy Weight Dry Iron | 1100 Watts Heavy Weight Dry Iron | D…,
amazon,Bajaj Herculo Heavy Weight Dry Iron | 1100 Watts Heavy Weight Dry Iron | Duraglide Soleplate | Anti-Bacterial &...Bajaj Herculo Heavy Weight Dry Iron | 1100 Watts Heavy Weight Dry Iron | D…,
amazon,Bajaj Herculo Heavy Weight Dry Iron | 1100 Watts Heavy Weight Dry Iron | Duraglide Soleplate | Anti-Bacterial &...Bajaj Herculo Heavy Weight Dry Iron | 1100 Watts Heavy Weight Dry Iron | D…,
amazon,Bajaj Herculo Heavy Weight Dry Iron | 1100 Watts Heavy Weight Dry Iron | Duraglide Soleplate | Anti-Bacterial &...,
amazon,Bajaj Herculo Heavy Weight Dry Iron | 1100 Watts Heavy Weight Dry Iron | D…,
amazon,"₹1,349.00₹1,349.00M.R.P:₹2,200.00₹2,200.00",
amazon,"₹1,349.00₹1,349.00",
amazon,"₹1,349.00",
amazon,"₹1,349.00",
amazon,"1,349.",
amazon,M.R.P:,
amazon,"₹2,200.00₹2,200.00",
amazon,"₹2,200.00",
amazon,"₹2,200.00",
amazon,Up to 80% off | Treasures from artisansUp to 80% off | Treasures from artisans,
amazon,Up to 80% off | Treasures from artisansUp to 80% off | Treasures from artisans,
amazon,Up to 80% off | Treasures from artisans,
amazon,Up to 80% off | Treasures from artisans,
amazon,Previous page,
amazon,Previous page,
amazon,Next page,
amazon,Next page,
amazon,"CartaDen Tissue Paper Roll Stand Organizer and Dispenser for Bathroom, Vanity, Shelf, Cabinet Organization - Tissue...CartaDen Tissue Paper Roll Stand Organizer and Dispenser for Bathroom…",
amazon,"CartaDen Tissue Paper Roll Stand Organizer and Dispenser for Bathroom, Vanity, Shelf, Cabinet Organization - Tissue...CartaDen Tissue Paper Roll Stand Organizer and Dispenser for Bathroom…",
amazon,"CartaDen Tissue Paper Roll Stand Organizer and Dispenser for Bathroom, Vanity, Shelf, Cabinet Organization - Tissue...CartaDen Tissue Paper Roll Stand Organizer and Dispenser for Bathroom…",
amazon,"CartaDen Tissue Paper Roll Stand Organizer and Dispenser for Bathroom, Vanity, Shelf, Cabinet Organization - Tissue...",
amazon,CartaDen Tissue Paper Roll Stand Organizer and Dispenser for Bathroom…,
amazon,₹199.00₹199.00M.R.P:₹799.00₹799.00,
amazon,₹199.00₹199.00,
amazon,₹199.00,
amazon,₹199.00,
amazon,M.R.P:,
amazon,₹799.00₹799.00,
amazon,₹799.00,
amazon,₹799.00,
amazon,Up to 60% Off | Top furniture dealsUp to 60% Off | Top furniture deals,
amazon,Up to 60% Off | Top furniture dealsUp to 60% Off | Top furniture deals,
amazon,Up to 60% Off | Top furniture deals,
amazon,Up to 60% Off | Top furniture deals,
amazon,Previous page,
amazon,Previous page,
amazon,Next page,
amazon,Next page,
amazon,SMAART CRAAFTS Rhodes Pyramid End Table for Living Room | Side Table for Bedroom | Sofa Table in Drawing Room | Mango...SMAART CRAAFTS Rhodes Pyramid End Table for Living Room | Side Table…,
amazon,SMAART CRAAFTS Rhodes Pyramid End Table for Living Room | Side Table for Bedroom | Sofa Table in Drawing Room | Mango...SMAART CRAAFTS Rhodes Pyramid End Table for Living Room | Side Table…,
amazon,SMAART CRAAFTS Rhodes Pyramid End Table for Living Room | Side Table for Bedroom | Sofa Table in Drawing Room | Mango...SMAART CRAAFTS Rhodes Pyramid End Table for Living Room | Side Table…,
amazon,SMAART CRAAFTS Rhodes Pyramid End Table for Living Room | Side Table for Bedroom | Sofa Table in Drawing Room | Mango...,
amazon,SMAART CRAAFTS Rhodes Pyramid End Table for Living Room | Side Table…,
amazon,"₹2,999.00₹2,999.00M.R.P:₹12,999.00₹12,999",
amazon,"₹2,999.00₹2,999.00",
amazon,"₹2,999.00",
amazon,"₹2,999.00",
amazon,"2,999.",
amazon,M.R.P:,
amazon,"₹12,999.00₹12,999",
amazon,"₹12,999.00",
amazon,"₹12,999",
amazon,Up to 75% off | Curated products from Small BusinessesUp to 75% off | Curated products from Small Bus…,
amazon,Up to 75% off | Curated products from Small BusinessesUp to 75% off | Curated products from Small Bus…,
amazon,Up to 75% off | Curated products from Small Businesses,
amazon,Up to 75% off | Curated products from Small Bus…,
amazon,Previous page,
amazon,Previous page,
amazon,Next page,
amazon,Next page,
amazon,Secret Lives Designer Cats Eye Reusable Artificial Nails Extension Curve Shape Greyish Brown Luxury Fake Nails Design 24...Secret Lives Designer Cats Eye Reusable Artificial Nails Extension Cur…,
amazon,Secret Lives Designer Cats Eye Reusable Artificial Nails Extension Curve Shape Greyish Brown Luxury Fake Nails Design 24...Secret Lives Designer Cats Eye Reusable Artificial Nails Extension Cur…,
amazon,Secret Lives Designer Cats Eye Reusable Artificial Nails Extension Curve Shape Greyish Brown Luxury Fake Nails Design 24...Secret Lives Designer Cats Eye Reusable Artificial Nails Extension Cur…,
amazon,Secret Lives Designer Cats Eye Reusable Artificial Nails Extension Curve Shape Greyish Brown Luxury Fake Nails Design 24...,
amazon,Secret Lives Designer Cats Eye Reusable Artificial Nails Extension Cur…,
amazon,₹473.00₹473.00M.R.P:₹599.00₹599.00,
amazon,₹473.00₹473.00,
amazon,₹473.00,
amazon,₹473.00,
amazon,M.R.P:,
amazon,₹599.00₹599.00,
amazon,₹599.00,
amazon,₹599.00,
amazon,New launches from women-led businesses,
amazon,New launches from women-led businesses,
amazon,See all offers,
amazon,See all offers,
amazon,"Amazon LIVE - Watch, Chat & Shop LIVE",
amazon,See more from Amazon Live,
amazon,Unmute,
amazon,Unmute,
amazon,Current Time,
amazon,Duration,
amazon,Loaded:0%,
amazon,Loaded,
amazon,Stream Type,
amazon,"Seek to live, currently behind liveLIVE",
amazon,"Seek to live, currently behind live",
amazon,Remaining Time,
amazon,Chapters,
amazon,Chapters,
amazon,Descriptions,
amazon,Descriptions,
amazon,descriptions off,
amazon,", selected",
amazon,Audio Track,
amazon,Audio Track,
amazon,Beginning of dialog window. Escape will cancel and close the window.,
amazon,TransparencyOpaqueSemi-Transparent,
amazon,TransparencyOpaqueSemi-TransparentTransparent,
amazon,TransparencyTransparentSemi-TransparentOpaque,
amazon,Resetrestore all settings to the default values,
amazon,restore all settings to the default values,
amazon,Close Modal Dialog,
amazon,Close Modal Dialog,
amazon,End of dialog window.,
amazon,Watch now,
amazon,Watch now,
amazon,Nupur Rahar,
amazon,Earns commissionsThis influencer livestream is intended to provide you with information that you may find helpful to your purchasing decisions. This influencer is compensated and is a part of the Amazon Influencer Programme.Learn more about the Amazon Influencer Programme.,
amazon,Earns commissions,
amazon,This influencer livestream is intended to provide you with information that you may find helpful to your purchasing decisions. This influencer is compensated and is a part of the Amazon Influencer Programme.Learn more about the Amazon Influencer Programme.,
amazon,Learn more about the Amazon Influencer Programme.,
amazon,Featured now,
amazon,Featured now,
amazon,55% off,
amazon,Limited time deal,
amazon,Deal price is ₹498.00,
amazon,498.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹445.00,
amazon,445.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,75% off,
amazon,Limited time deal,
amazon,Deal price is ₹398.00,
amazon,398.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹299.00,
amazon,299.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,34% off,
amazon,Limited time deal,
amazon,Deal price is ₹659.00,
amazon,659.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹349.00,
amazon,349.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹399.00,
amazon,399.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹461.00,
amazon,461.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹999.00,
amazon,999.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹799.00,
amazon,799.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹699.00,
amazon,699.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹999.00,
amazon,999.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹389.00,
amazon,389.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹389.00,
amazon,389.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹449.00,
amazon,449.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹529.00,
amazon,529.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,73% off,
amazon,Limited time deal,
amazon,Deal price is ₹271.00,
amazon,271.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,46% off,
amazon,Limited time deal,
amazon,Deal price is ₹348.00,
amazon,348.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹499.00,
amazon,499.00,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹499.00,
amazon,499.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,45% off,
amazon,Limited time deal,
amazon,Deal price is ₹244.00,
amazon,244.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,62% off,
amazon,Limited time deal,
amazon,Deal price is ₹379.00,
amazon,379.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹418.00,
amazon,418.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,61% off,
amazon,Limited time deal,
amazon,Deal price is ₹385.00,
amazon,385.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,Deal price is ₹765.00,
amazon,765.00,
amazon,List price is,
amazon,Featured now,
amazon,Featured now,
amazon,81% off,
amazon,Limited time deal,
